date,game_size,match_id,match_mode,party_size,player_assists,player_dbno,player_dist_ride,player_dist_walk,player_dmg,player_kills,player_name,player_survive_time,team_id,team_placement
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,0.0,98.37541999999999,71,1,Silkky,229.01,2,24
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,1,0.0,255.431244,209,1,joeshen,314.625,2,24
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,1,0.0,122.59515400000001,76,1,SotenCross,242.079,2,24
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,1,2,0.0,179.57785,186,1,tiktakkun,264.575,2,24
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,5370.46045,1136.9434800000001,102,0,0991_CaiCAi,1081.235,3,17
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,2,3648.3171399999997,1855.39575,160,1,JEFF-Ding,1110.984,3,17
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,4547.24463,1647.57129,49,0,CGZHHM,1096.025,3,17
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,2,8131.459470000001,2602.571,345,2,Pspech,1777.078,4,4
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,0.0,585.0749509999999,0,0,Bledknight,398.45599999999996,4,4
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,7786.055659999999,2252.0686,144,0,Myrina,1397.9270000000001,4,4
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,1,7154.453,2165.67822,221,1,OliverTrip,1402.085,4,4
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,1,3939.8396,1371.3419199999998,126,2,readfasf,1331.355,5,12
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,2489.8134800000003,886.5703,0,0,Bobbyshmurda69,708.987,5,12
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,2,4614.96631,1097.17224,98,2,BusTer0o,1381.306,5,12
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,1,0,2918.9320000000002,784.8018,96,0,RoloTony15,811.638,5,12
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,1685.6817600000002,470.15997300000004,2,0,LUCKYhgl,280.024,6,20
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,1664.96948,438.8378,2,0,Sineder,263.803,6,20
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,0.0,1532.07324,0,0,zxhcj,1333.35,6,20
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,1680.33972,1165.07544,2,0,spidert,521.969,6,20
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,1,3,2233.67139,3340.11035,106,3,Langman-zuiming,1865.009,7,1
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,2,6,484.2129,5469.344,1246,11,J-anson,1865.009,7,1
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,4,0,2197.3916,3012.8938,95,1,LuDaXian-,1865.009,7,1
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,2,0.0,542.1269,300,3,coolkidnumber1,390.75800000000004,12,23
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,0.0,539.448853,85,0,idzhennanqu,390.754,12,23
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,0,0,0.0,20.147779999999997,23,0,FeelDaAssTyson,108.434,12,23
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,1,1,0.0,431.6814,131,1,supra1993,390.75,12,23
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,1,0,1670.74646,2458.383,52,0,MengMei-,1551.4279999999999,13,7
2017-11-29T05:59:03+0000,26,2U4GBNA0YmmoAuiABJ89nW7pCrv5qsSHZo-NWIbaSuWeE8S_QKu-p9pSmhBmk72J,tpp,4,1,0,1441.16614,2372.0046399999997,47,0,dogeemperor,1551.425,13,7
